id,books_count,isbn,authors,original_publication_year,title,language_code,average_rating,image_url,small_image_url
133,1314,451528824,L.M. Montgomery,1908.0,"Anne of Green Gables (Anne of Green Gables, #1)",eng,4.23,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
134,122,1416914307,Cassandra Clare,2009.0,"City of Glass (The Mortal Instruments, #3)",en-US,4.34,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg
135,175,055357342X,George R.R. Martin,2000.0,"A Storm of Swords (A Song of Ice and Fire, #3)",eng,4.54,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg
136,75,006075995X,Rebecca Wells,1996.0,Divine Secrets of the Ya-Ya Sisterhood,en-US,3.79,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg
137,189,440242940,Diana Gabaldon,1991.0,"Outlander (Outlander, #1)",eng,4.2,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg
138,1579,142437263,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,The Scarlet Letter,eng,3.37,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg
139,155,1594744769,Ransom Riggs,2011.0,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",en-US,3.89,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg
140,193,030726999X,"Stieg Larsson, Reg Keeland",2007.0,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",en-US,4.2,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg
141,148,804139024,Andy Weir,2012.0,The Martian,eng,4.39,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg
142,255,451207149,Ken Follett,1989.0,"The Pillars of the Earth (The Kingsbridge Series, #1)",eng,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
143,139,1476746583,Anthony Doerr,2014.0,All the Light We Cannot See,eng,4.31,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg
144,16,1400064163,Laura Hillenbrand,2010.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",eng,4.4,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg
145,180,671027387,Dan Brown,2001.0,Deception Point,eng,3.67,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
146,108,316055433,Donna Tartt,2013.0,The Goldfinch,eng,3.87,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
147,150,1595141715,Jay Asher,2007.0,Thirteen Reasons Why,eng,4.02,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
148,169,452287022,Tracy Chevalier,1999.0,Girl with a Pearl Earring,eng,3.85,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
149,130,525421033,Gayle Forman,2009.0,"If I Stay (If I Stay, #1)",en-US,3.96,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
150,80,312353766,Anita Diamant,1997.0,The Red Tent,en-US,4.16,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
151,121,786856866,Rick Riordan,2006.0,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",eng,4.23,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg
152,111,446528056,Nicholas Sparks,2006.0,Dear John,en-US,4.01,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg
153,125,1416914293,Cassandra Clare,2008.0,"City of Ashes (The Mortal Instruments, #2)",eng,4.21,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg
154,1732,743477103,William Shakespeare,1606.0,Macbeth,eng,3.88,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg
155,453,618346260,J.R.R. Tolkien,1954.0,"The Two Towers (The Lord of the Rings, #2)",en-US,4.42,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg
156,65,031232118X,Emily Giffin,2004.0,"Something Borrowed (Darcy & Rachel, #1)",eng,3.83,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg
157,72,394800168,"Dr. Seuss, לאה נאור",1960.0,Green Eggs and Ham,en-US,4.29,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg
158,338,142403881,"Roald Dahl, Quentin Blake",1964.0,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",eng,4.1,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg
159,92,1423101464,Rick Riordan,2008.0,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",eng,4.39,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg
160,1725,192833596,Charles Dickens,1860.0,Great Expectations,eng,3.75,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg
161,470,345339738,J.R.R. Tolkien,1955.0,"The Return of the King (The Lord of the Rings, #3)",en-US,4.51,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg
162,675,,"Albert Camus, Matthew    Ward",1942.0,The Stranger,eng,3.96,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg
163,72,142311339X,Rick Riordan,2010.0,"The Lost Hero (The Heroes of Olympus, #1)",eng,4.35,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg
164,103,1250012570,Rainbow Rowell,2013.0,Eleanor & Park,eng,4.11,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg
165,176,055358202X,George R.R. Martin,2005.0,"A Feast for Crows (A Song of Ice and Fire, #4)",en-US,4.1,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg
166,84,525423648,Ally Condie,2010.0,"Matched (Matched, #1)",eng,3.68,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg
167,196,747263744,Neil Gaiman,2001.0,"American Gods (American Gods, #1)",eng,4.11,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg
168,195,385199570,"Stephen King, Bernie Wrightson",1978.0,The Stand,en-US,4.34,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg
169,95,446547565,Nicholas Sparks,2008.0,The Last Song,en-GB,4.14,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg
170,185,552151696,Dan Brown,1998.0,Digital Fortress,en-GB,3.6,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg
171,1710,141439580,"Jane Austen, Fiona Stafford",1815.0,Emma,eng,3.99,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg
172,1492,345803922,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,Anna Karenina,eng,4.02,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg
173,283,393312836,Anthony Burgess,1962.0,A Clockwork Orange,eng,3.98,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg
174,134,964729237,William Paul Young,2007.0,The Shack,eng,3.74,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232s/1812457.jpg
175,87,739380338,Rick Riordan,2009.0,"The Last Olympian (Percy Jackson and the Olympians, #5)",eng,4.5,https://images.gr-assets.com/books/1327924597m/4502507.jpg,https://images.gr-assets.com/books/1327924597s/4502507.jpg
176,7,451169514,Stephen King,1986.0,It,en-US,4.18,https://images.gr-assets.com/books/1309376909m/18342.jpg,https://images.gr-assets.com/books/1309376909s/18342.jpg
177,1714,143058142,"Fyodor Dostoyevsky, David McDuff",1866.0,Crime and Punishment,eng,4.18,https://images.gr-assets.com/books/1382846449m/7144.jpg,https://images.gr-assets.com/books/1382846449s/7144.jpg
178,246,61148512,Sylvia Plath,1963.0,The Bell Jar,en-US,3.98,https://images.gr-assets.com/books/1473890514m/6514.jpg,https://images.gr-assets.com/books/1473890514s/6514.jpg
179,184,7205236,Frank McCourt,1996.0,"Angela's Ashes (Frank McCourt, #1)",eng,4.07,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
180,972,553208845,"Hermann Hesse, Hilda Rosner",1922.0,Siddhartha,eng,3.99,https://images.gr-assets.com/books/1428715580m/52036.jpg,https://images.gr-assets.com/books/1428715580s/52036.jpg
181,223,679745580,Truman Capote,1965.0,In Cold Blood,eng,4.05,https://images.gr-assets.com/books/1424931136m/168642.jpg,https://images.gr-assets.com/books/1424931136s/168642.jpg
182,119,316042676,"Kami Garcia, Margaret Stohl",2009.0,"Beautiful Creatures (Caster Chronicles, #1)",eng,3.76,https://images.gr-assets.com/books/1327873282m/6304335.jpg,https://images.gr-assets.com/books/1327873282s/6304335.jpg
183,103,1416975861,Cassandra Clare,2010.0,"Clockwork Angel (The Infernal Devices, #1)",eng,4.33,https://images.gr-assets.com/books/1454962884m/7171637.jpg,https://images.gr-assets.com/books/1454962884s/7171637.jpg
184,242,141301066,"Roald Dahl, Quentin Blake",1988.0,Matilda,eng,4.29,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
185,119,385534639,Erin Morgenstern,2011.0,The Night Circus,eng,4.03,https://images.gr-assets.com/books/1387124618m/9361589.jpg,https://images.gr-assets.com/books/1387124618s/9361589.jpg
186,111,743227441,Philippa Gregory,2001.0,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",eng,4.04,https://images.gr-assets.com/books/1355932638m/37470.jpg,https://images.gr-assets.com/books/1355932638s/37470.jpg
187,98,689865384,Scott Westerfeld,2005.0,"Uglies (Uglies, #1)",eng,3.86,https://images.gr-assets.com/books/1443904172m/24770.jpg,https://images.gr-assets.com/books/1443904172s/24770.jpg
188,115,,George R.R. Martin,2011.0,"A Dance with Dragons (A Song of Ice and Fire, #5)",eng,4.31,https://images.gr-assets.com/books/1327885335m/10664113.jpg,https://images.gr-assets.com/books/1327885335s/10664113.jpg
189,380,618640150,J.R.R. Tolkien,1955.0,"The Lord of the Rings (The Lord of the Rings, #1-3)",eng,4.47,https://images.gr-assets.com/books/1411114164m/33.jpg,https://images.gr-assets.com/books/1411114164s/33.jpg
190,101,307592731,Cheryl Strayed,2012.0,Wild: From Lost to Found on the Pacific Crest Trail,eng,3.96,https://images.gr-assets.com/books/1453189881m/12262741.jpg,https://images.gr-assets.com/books/1453189881s/12262741.jpg
191,90,930289234,"Alan Moore, Dave Gibbons, John Higgins",1987.0,Watchmen,en-US,4.35,https://images.gr-assets.com/books/1442239711m/472331.jpg,https://images.gr-assets.com/books/1442239711s/472331.jpg
192,123,075640407X,Patrick Rothfuss,2007.0,"The Name of the Wind (The Kingkiller Chronicle, #1)",eng,4.55,https://images.gr-assets.com/books/1472068073m/186074.jpg,https://images.gr-assets.com/books/1472068073s/186074.jpg
193,120,316017922,Malcolm Gladwell,2008.0,Outliers: The Story of Success,en-US,4.11,https://images.gr-assets.com/books/1344266315m/3228917.jpg,https://images.gr-assets.com/books/1344266315s/3228917.jpg
194,1823,142437247,"Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,"Moby-Dick or, The Whale",eng,3.46,https://images.gr-assets.com/books/1327940656m/153747.jpg,https://images.gr-assets.com/books/1327940656s/153747.jpg
195,116,385340990,"Mary Ann Shaffer, Annie Barrows",2008.0,The Guernsey Literary and Potato Peel Pie Society,eng,4.12,https://images.gr-assets.com/books/1351979318m/2728527.jpg,https://images.gr-assets.com/books/1351979318s/2728527.jpg
196,162,393327345,Chuck Palahniuk,1996.0,Fight Club,eng,4.2,https://images.gr-assets.com/books/1357128997m/5759.jpg,https://images.gr-assets.com/books/1357128997s/5759.jpg
197,109,441008534,Charlaine Harris,2001.0,"Dead Until Dark (Sookie Stackhouse, #1)",en-US,3.96,https://images.gr-assets.com/books/1468560853m/301082.jpg,https://images.gr-assets.com/books/1468560853s/301082.jpg
198,155,671727796,Alice Walker,1982.0,The Color Purple,eng,4.17,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
199,119,739461192,John Grogan,2005.0,Marley and Me: Life and Love With the World's Worst Dog,eng,4.12,https://images.gr-assets.com/books/1308858322m/12691.jpg,https://images.gr-assets.com/books/1308858322s/12691.jpg
200,474,312330871,Agatha Christie,1939.0,And Then There Were None,eng,4.23,https://images.gr-assets.com/books/1391120695m/16299.jpg,https://images.gr-assets.com/books/1391120695s/16299.jpg
201,208,385504225,Dan Brown,2009.0,"The Lost Symbol (Robert Langdon, #3)",eng,3.66,https://images.gr-assets.com/books/1358274396m/6411961.jpg,https://images.gr-assets.com/books/1358274396s/6411961.jpg
202,91,1416989412,Becca Fitzpatrick,2009.0,"Hush, Hush (Hush, Hush, #1)",en-US,4.0,https://images.gr-assets.com/books/1358261334m/6339664.jpg,https://images.gr-assets.com/books/1358261334s/6339664.jpg
203,85,,Jamie McGuire,2011.0,"Beautiful Disaster (Beautiful, #1)",eng,4.15,https://images.gr-assets.com/books/1358259032m/11505797.jpg,https://images.gr-assets.com/books/1358259032s/11505797.jpg
204,2380,1561797464,Charles Dickens,1843.0,A Christmas Carol,,4.02,https://images.gr-assets.com/books/1406512317m/5326.jpg,https://images.gr-assets.com/books/1406512317s/5326.jpg
205,189,345476875,Anne Rice,1976.0,"Interview with the Vampire (The Vampire Chronicles, #1)",eng,3.97,https://images.gr-assets.com/books/1380631642m/43763.jpg,https://images.gr-assets.com/books/1380631642s/43763.jpg
206,93,62059939,Kiera Cass,2012.0,"The Selection (The Selection, #1)",en-US,4.15,https://images.gr-assets.com/books/1322103400m/10507293.jpg,https://images.gr-assets.com/books/1322103400s/10507293.jpg
207,109,312362080,Janet Evanovich,1994.0,"One for the Money (Stephanie Plum, #1)",en-US,4.03,https://images.gr-assets.com/books/1316730230m/6853.jpg,https://images.gr-assets.com/books/1316730230s/6853.jpg
208,66,1400052173,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,eng,4.04,https://images.gr-assets.com/books/1327878144m/6493208.jpg,https://images.gr-assets.com/books/1327878144s/6493208.jpg
209,187,99446782,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",eng,4.14,https://images.gr-assets.com/books/1390426249m/23807.jpg,https://images.gr-assets.com/books/1390426249s/23807.jpg
210,132,159514174X,Richelle Mead,2007.0,"Vampire Academy (Vampire Academy, #1)",en-US,4.14,https://images.gr-assets.com/books/1361098973m/345627.jpg,https://images.gr-assets.com/books/1361098973s/345627.jpg
211,116,316010669,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,en-US,3.89,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
212,155,038572179X,Ian McEwan,2001.0,Atonement,eng,3.88,https://images.gr-assets.com/books/1320449708m/6867.jpg,https://images.gr-assets.com/books/1320449708s/6867.jpg
213,1316,553213695,"Franz Kafka, Stanley Corngold",1915.0,The Metamorphosis,eng,3.78,https://images.gr-assets.com/books/1359061917m/485894.jpg,https://images.gr-assets.com/books/1359061917s/485894.jpg
214,94,141382899,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,https://images.gr-assets.com/books/1361038385m/561456.jpg,https://images.gr-assets.com/books/1361038385s/561456.jpg
215,112,030788743X,Ernest Cline,2011.0,Ready Player One,eng,4.31,https://images.gr-assets.com/books/1500930947m/9969571.jpg,https://images.gr-assets.com/books/1500930947s/9969571.jpg
216,90,1554681723,Garth Stein,2006.0,The Art of Racing in the Rain,eng,4.19,https://images.gr-assets.com/books/1377206302m/3153910.jpg,https://images.gr-assets.com/books/1377206302s/3153910.jpg
217,70,739303406,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",eng,3.98,https://images.gr-assets.com/books/1312066724m/21996.jpg,https://images.gr-assets.com/books/1312066724s/21996.jpg
218,96,425263908,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",eng,4.19,https://images.gr-assets.com/books/1477803272m/13572249.jpg,https://images.gr-assets.com/books/1477803272s/13572249.jpg
219,270,66238501,"C.S. Lewis, Pauline Baynes",1956.0,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",eng,4.24,https://images.gr-assets.com/books/1449868701m/11127.jpg,https://images.gr-assets.com/books/1449868701s/11127.jpg
